bib_id,title,note_num,note,type,source
17517444,"Colonial Land and Emigration Commission : eleventh general report of the Colonial Land and Emigration Commissioners, 1851.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,,daniel
17517444,"Colonial Land and Emigration Commission : eleventh general report of the Colonial Land and Emigration Commissioners, 1851.",2,"This document is part of CO 384/86 from The National Archives, UK.",,daniel
17517444,"Colonial Land and Emigration Commission : eleventh general report of the Colonial Land and Emigration Commissioners, 1851.",3,Title from publisher's website.,,daniel
17517445,Extract from despatches relative to emigration.,1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,,daniel
17517445,Extract from despatches relative to emigration.,2,"This document is part of CO 384/88 from The National Archives, UK.",,daniel
17517445,Extract from despatches relative to emigration.,3,Title from publisher's website.,,daniel
17517446,"The Black Star line of packet ships, Liverpool to New York.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,,daniel
17517446,"The Black Star line of packet ships, Liverpool to New York.",2,"This document is part of CO 384/88 from The National Archives, UK.",,daniel
17517446,"The Black Star line of packet ships, Liverpool to New York.",3,Title from publisher's website.,,daniel
17517447,Important to emigrants! for Boston.,1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,,daniel
17517447,Important to emigrants! for Boston.,2,"This document is part of CO 384/88 from The National Archives, UK.",,daniel
17517447,Important to emigrants! for Boston.,3,Title from publisher's website.,,daniel
17517448,Colonization circular : issued by Her Majesty's Colonial Land and Emigration Commissioners.,1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,,daniel
17517448,Colonization circular : issued by Her Majesty's Colonial Land and Emigration Commissioners.,2,"This document is part of CO 384/88 from The National Archives, UK.",,daniel
17517448,Colonization circular : issued by Her Majesty's Colonial Land and Emigration Commissioners.,3,Title from publisher's website.,,daniel
17517449,"Black Star line of packets, Liverpool to New York.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,,daniel
17517449,"Black Star line of packets, Liverpool to New York.",2,"This document is part of CO 384/88 from The National Archives, UK.",,daniel
17517449,"Black Star line of packets, Liverpool to New York.",3,Title from publisher's website.,,daniel
17517450,"To all owners, masters and consignees of vessels arriving at the Port of New York, the Commissioners of Emigration of the State of New York give the following notice.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,,daniel
17517450,"To all owners, masters and consignees of vessels arriving at the Port of New York, the Commissioners of Emigration of the State of New York give the following notice.",2,"This document is part of CO 384/88 from The National Archives, UK.",,daniel
17517450,"To all owners, masters and consignees of vessels arriving at the Port of New York, the Commissioners of Emigration of the State of New York give the following notice.",3,Title from publisher's website.,,daniel
17517451,"Emigrant ship ""Washington"" : return to an address of the honourable the House of Commons, dated 19 February 1851 : for, a ""Copy of a letter addressed to the Land and Emigration Commissioners by Lord Hobart, enclosing a letter from Mr. Vere Foster to his lordship, detailing the treatment to which he was subjected in common with the other passengers, on board the emigrant Ship 'Washington' in the month of November 1850, while on her passage from Liverpool to New York, with a copy of the answer returned to Lord Hobart by the Commissioners : and also, copies of any correspondence between the Commissioners and the Emigration Officer at Liverpool on the subject.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,,daniel
17517451,"Emigrant ship ""Washington"" : return to an address of the honourable the House of Commons, dated 19 February 1851 : for, a ""Copy of a letter addressed to the Land and Emigration Commissioners by Lord Hobart, enclosing a letter from Mr. Vere Foster to his lordship, detailing the treatment to which he was subjected in common with the other passengers, on board the emigrant Ship 'Washington' in the month of November 1850, while on her passage from Liverpool to New York, with a copy of the answer returned to Lord Hobart by the Commissioners : and also, copies of any correspondence between the Commissioners and the Emigration Officer at Liverpool on the subject.",2,"This document is part of CO 384/88 from The National Archives, UK.",,daniel
17517451,"Emigrant ship ""Washington"" : return to an address of the honourable the House of Commons, dated 19 February 1851 : for, a ""Copy of a letter addressed to the Land and Emigration Commissioners by Lord Hobart, enclosing a letter from Mr. Vere Foster to his lordship, detailing the treatment to which he was subjected in common with the other passengers, on board the emigrant Ship 'Washington' in the month of November 1850, while on her passage from Liverpool to New York, with a copy of the answer returned to Lord Hobart by the Commissioners : and also, copies of any correspondence between the Commissioners and the Emigration Officer at Liverpool on the subject.",3,Title from publisher's website.,,daniel
17517452,Papers relative to emigration.,1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,,daniel
17517452,Papers relative to emigration.,2,"This document is part of CO 384/88 from The National Archives, UK.",,daniel
17517452,Papers relative to emigration.,3,Title from publisher's website.,,daniel
17517453,Division of property.,1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,,daniel
17517453,Division of property.,2,"This document is part of CO 384/88 from The National Archives, UK.",,daniel
17517453,Division of property.,3,Title from publisher's website.,,daniel
17517454,Address to the working classes : on the advancement of their condition and circumstances / by James Macara.,1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,,daniel
17517454,Address to the working classes : on the advancement of their condition and circumstances / by James Macara.,2,"This document is part of CO 384/88 from The National Archives, UK.",,daniel
17517454,Address to the working classes : on the advancement of their condition and circumstances / by James Macara.,3,Title from publisher's website.,,daniel
17517455,"Return to an address of the honourable the House of Commons, dated 21 March 1850 : ""copy or extract of a despatch, dated 11th Day of February 1850, transmitting the copy of a report from the chief agent of emigration in Canada, for the year 1849, and other documents containing information upon the facilities afforded to emigrants from Europe for reaching the interior of the province by the completion of the St Lawrence canals.""",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,,daniel
17517455,"Return to an address of the honourable the House of Commons, dated 21 March 1850 : ""copy or extract of a despatch, dated 11th Day of February 1850, transmitting the copy of a report from the chief agent of emigration in Canada, for the year 1849, and other documents containing information upon the facilities afforded to emigrants from Europe for reaching the interior of the province by the completion of the St Lawrence canals.""",2,"This document is part of CO 384/88 from The National Archives, UK.",,daniel
